"","match_nb","Acinonyx_jubatus","Acinonyx_jubatus2","Acryllium_vulturinum","Aepyceros_melampus","Aepyceros_melampus2","Agalychnis_callidryas","Ailuropoda_melanoleuca","Ailurops_ursinus","Ailurus_fulgens","Alligator_mississippiensis","Amblyrhynchus_cristatus","Aonyx_cinereus","Aonyx_cinereus2","Aquila_chrysaetos","Ara_ararauna","Ara_chloropterus","Arctocephalus forsteri","Arctocephalus_forsteri2","Artibeus_planirostris","Asio_flammeus","Ateles_hybridus","Ateles_paniscus","Athene_noctua","Athene_noctua2","Athene_noctua3","Balaeniceps_rex","Bison_bonasus","Bison_bonasus2","Boa_constrictor","Bubo_bubo","Bubo_bubo2","Bubo_scandiacus","Bufonidae","Buprestidae","Buteo_galapagoensis","Cairina_moschata","Calliphora_vomitoria","Callithrix_argentata","Callithrix_penicillata","Calloselasma rhodostoma","Canis_lupus","Canis_lupus_familiaris","Canis_lupus_familiaris2","Carlito_syrichta","Centurio_senex","Cerdocyon_thous","Chelonoidis_porteri","Choloepus_didactylus","Choloepus_didactylus2","Choloepus_didactylus3","Chroicocephalus_scopulinus","Columba_livia","Conolophus_pallidus","Corvus","Corvus2","Crocodylus_porosus","Crocuta_crocuta","Crotalus_atrox","Crotalus2","Cryptoprocto _ferox","Cynictis_penicillata","Dasypus_novemcinctus","Daubentonia_madagascariensis","Dendroaspis_angusticeps","Desmodus_rotondus","Didelphis_virginiana","Equus_caballus","Eudyptes chrysolophus","Eudyptes_chrysocome","Eulemur _coronatus","Eulemur _coronatus2","Euphractus _sexcinctus","Evarcha_arcuata","Felis_catus","Felis_silvestris","Geronticus_eremita","Giraffa_camelopardalis_reticulata","Gorilla_Gorilla_Beringei","Gorilla_gorilla_gorilla","Gulo_gulo","Gulo_gulo2","Gymnogyps_californianus","Gypaetus_barbatus","Gypaetus_barbatus2","Gyps_rueppelli","Haematopus_ater","Harpia_Harpyja","Helarctos_malayanus","Hemicentetes_semispinosus","Heterocephalus_glaber","Hippopotamus_amphibius","Hyaena_hyaena","Hyles_euphorbiae","Hylobates_agilis","Hypsignathus_monstrosus","Iguana_iguana","Iguana_iguana2","Incilius_alvarius","Incilius_alvarius2","Intellagama_lesueurii","Laticauda_laticaudata","Laticauda_saintgironsi","Lemur_catta","Lemur_catta2","Leopardus_wiedii","Leptailurus_serval","Leptoptilos_crumenifer","Libellula_quadrimaculata","Litoria_infrafrenata","Loris_tardigradus","Loxodonta_africana","Lycaon_pictus","Lycaon_pictus2","Lynx_rufus","Lynx_rufus2","Macaca_fuscata","Macaca_silenus","Macronectes_halli","Macropus_rufogriseus","Malayopython_reticulatus","Malpolon_monspessulanus","Mandrillus_sphinx","Mandrillus_sphinx2","Miopithecus_ogouensis","Morelia_spilota","Mungos_mungo","Muscardinus_avellanarius","Mygale","Myocastor_coypus","Naja_naja","Nasua_narica","Nasua_nasua","Necrosyrtes_monachus","Neofelis_nebulosa","Nestor_meridionalis","Notechis_scutatus","Numida_meleagris","Nyctereutes_procyonoides","Odonata","Odonata2","Oryctolagus_cuniculus","Oryctolagus_cuniculus2","Otocolobus_manul","Pamphagidae","Pan_paniscus","Pan_paniscus2","Pan_paniscus3","Pan_paniscus4","Pan_troglodytes","Pan_troglodytes2","Panthera_leo","Panthera_leo2","Panthera_leo3","Panthera_onca","Panthera_onca_2","Panthera_onca3","Panthera_pardus","Panthera_pardus_3","Panthera_pardus2","Panthera_tigris2","Panthera_uncia","Papillon","Papio_hamadryas","Pardofelis_temminckii","Petroica_macrocephala","Phacochoerus_africanus","Phascolarctos_cinereus","Phascolarctos_cinereus2","Pholcus_phalangioides","Pithecia pithecia","Pithecia pithecia2","Plathyrrhinus_fusciventris","Podarcis_muralis","Pogona_vitticeps","Porphyrio_hochstetteri","Procyon_lotor","Propithecus_coquereli","Propithecus_verreauxi","Psittacus_erithacus","Pteropus_conspicillatus","Puma_concolor","Python_bivittatus","Python_regius","Rattus_norvegicus","Rhinopithecus_roxellana","Rhyticeros_cassidix","Romalea_microptera","Saiga_tatarica","Sarcophilus_harrisii","Spalax","Spheniscus_humboldti","Stephanoaetus_coronatus","Strophurus","Struthio_camelus","Sula_nebouxii","Sula_sula","Suricata_suricatta","Sus_scrofa","Tapirus_indicus","Taricha_torosa","Tauraco_leucotis","Testudo_hermanni","Thalassarche_cauta","Theropithecus_gelada","Thomisus_onustus","Tockus_flavirostris","Trichosurus_vulpecula","Ursus_arctos_horribilis","Ursus_maritimus","Ursus_thibetanus","Varecia_rubra","Varecia_variegata","Vespula_germanica","Vicugna_pacos","Vicugna_pacos2","Vicugna_vicugna","Vipera_ammodytes","Vipera_aspis","Vulpes_zerda","Zamenis_longissimus","Zoropsis_spinimana"
"116",228800,1719.1,1670.6,1530.7,1331.1,1201.5,1445.5,1437.2,1305.3,1174.2,1882.2,1632.9,1190.3,1241.1,1482.4,1180.8,1173.6,1516.4,1344.4,1509.3,1294.9,1532.6,1295.3,1257.5,1227.4,1306.7,1536.3,1771.1,1688.5,1790.6,1296.4,1259.3,1339.7,1513.1,1677.1,1454.7,1453.7,1541.9,1355.8,1394.4,1864.1,1559.4,1602.7,1394.7,1434.9,1743,1342.2,1222.6,1249,1261.4,1256.7,1324,1260.7,1760.2,1478.9,1363.9,1949.7,1728.7,1813.4,1872.7,1519.3,1458,1308.9,1583.2,1810.8,1587,1465.1,1204.8,1247.8,1296.7,1370.4,1277.1,1363.5,1791.2,1448,1168.9,1575.3,1240.2,1655.8,1645.1,1509.3,1643,1675.8,1481.2,1545.7,1549.5,1335.5,1467.6,1661.3,1490.1,1682.5,1777.4,1760.3,1523.8,1311,1634.8,1589.8,1583.2,1437.7,1477.6,1594.5,1770.5,1859.6,1266.8,1330.9,1434.3,1392,1549.1,1558.6,1297.8,1230.4,1545.7,1684.7,1635.4,1645.8,1506.7,1509.5,1504.2,1531.7,1337,1859.1,1825.8,1646.7,1608.8,1350.6,1827.8,1453.6,1117.3,1809.5,1329.1,1893.4,1450.5,1401.3,1570.4,1698.5,1328.9,1821.8,1494.9,1407.2,1489.9,1485.4,1044,885.6,1450.3,1462.6,1454.9,1517.1,1435.5,1379.7,1531,1326.8,1714.8,1733.5,1744.8,1741.1,1724.2,1813.1,1791.7,1805.9,1715.2,1797.5,1770.7,1588,1564.9,1579.6,971,1754.2,1057.4,1050.4,1815.5,1448.1,1528.1,1565.7,1641.6,1526.9,1437.5,1291.4,1254.8,1269.2,1283.7,1415.3,1654.2,1797.8,1697.3,1306,1327.8,1450.1,1431.2,1445.3,1588.5,1612.2,1177.1,1532,1474.3,1590.3,1428.4,1455.1,1348.6,1541.3,1352.2,1491.5,1178.5,1122.3,1504.6,1710,1669.8,1517,1463.3,1730.1,1767.1,1684,1372,1264.9,1708.1,1320.3,1323.7,1251.3,1886.2,1868.2,1329.9,1783.6,1812.2
"117",230800,1609.6,1698.4,1615.7,1311.3,1189.1,1447,1310.5,1327.2,1174.1,1889.7,1699.2,1238.4,1206.3,1464.5,1195.4,1182.7,1461.2,1412.6,1527.5,1226.2,1561.4,1336.8,1339.4,1261.9,1233.3,1551.2,1840.3,1676.8,1867.7,1273.7,1330.4,1240.7,1471.4,1606,1494.1,1486.9,1597.8,1363.2,1373.4,1871.4,1518.4,1549.8,1318.9,1451.6,1717.2,1351.6,1264.5,1286.1,1279.1,1267.3,1386.7,1260,1749.7,1489.7,1369.7,2001.6,1746.1,1825.3,1884.3,1564.6,1488.4,1357,1573.6,1787.7,1618.1,1397,1202.4,1280.7,1272.5,1320,1275.4,1383.8,1783.3,1457.8,1155.9,1551.3,1212.3,1617.4,1613.3,1539,1608.9,1729.3,1400.9,1477.2,1548.3,1280.6,1437.8,1719.1,1507.4,1670,1750.6,1722,1561,1358.1,1672.1,1546.3,1592.1,1437.8,1435.3,1544.7,1773.1,1822.2,1316.8,1294.3,1480,1442.2,1550.2,1523.4,1330.2,1125.1,1570.7,1633.2,1725.8,1565.7,1563.8,1506.5,1528.9,1570.7,1292.4,1825.5,1741.2,1667.5,1604.3,1444.5,1878.9,1526.4,1170.5,1837.9,1287.7,1929,1471.9,1392.7,1507.9,1612.4,1340.5,1833,1483.2,1326,1553.8,1498.9,1070.2,895.2,1426.5,1489.2,1433.2,1523.6,1402.8,1358.2,1539.5,1326.9,1756.8,1705.1,1731.4,1724.3,1782,1779.1,1795.9,1753,1768,1769.6,1744.7,1513,1630.3,1543,991.5,1764.8,1017.4,1050.2,1852.3,1512.8,1535.3,1583.7,1638.4,1480.8,1471,1317.6,1302.9,1287.7,1225.8,1433.6,1677.7,1833.1,1805.1,1313.3,1319.4,1469.1,1457.9,1428.1,1616.5,1519.3,1232.1,1528.4,1482.4,1563.9,1468.4,1467.3,1268.4,1584.7,1379.6,1408.7,1121.9,1114.5,1487.5,1678.4,1753.9,1541.3,1423.1,1761.9,1704,1620.6,1441.5,1287.2,1659.1,1303.6,1351.2,1202.5,1978.6,1845.2,1303.5,1724.1,1763.8
"118",232800,1731.8,1756.1,1638.4,1320.4,1187.9,1470.3,1277.7,1389.2,1187.5,1936.9,1613.7,1244,1203.3,1483.4,1270.8,1228.3,1478.6,1359.2,1520.7,1228.8,1513.4,1353,1257.7,1257.7,1301.8,1530.9,1797.8,1645,1857.2,1303.9,1318.4,1229.3,1506.5,1629.6,1504.4,1489.1,1516.3,1303.1,1420.3,1923.7,1586.2,1546.8,1232,1381.1,1719.6,1345.9,1242.3,1301,1203.2,1221.3,1324,1245.9,1716.4,1408.7,1394.8,1944.5,1773.2,1860.4,1867,1478.6,1446.4,1386.7,1581.7,1767.2,1555.7,1467.1,1195.4,1240.4,1329.6,1352.1,1301.4,1417.3,1775.6,1440.8,1181,1529.9,1228.8,1610.7,1686.4,1497,1623.6,1703.6,1432.6,1492,1555.9,1274.6,1444.3,1702.4,1472.4,1667,1745.6,1743,1567.5,1366.8,1612.4,1639.5,1547.2,1445.6,1426.8,1552,1857.4,1828.6,1225,1312.1,1426.6,1415.4,1564.8,1531.7,1307.2,1209.3,1503.8,1765.8,1696,1682.9,1550.4,1519.6,1558.1,1505,1339.4,1870.3,1764.7,1620.6,1570.6,1421.1,1804.6,1461.5,1127.7,1814.5,1248.6,1957.5,1436.8,1396.2,1528.7,1645.1,1302.4,1834.2,1507.6,1335.1,1469,1539.9,1081.2,942.4,1458.4,1416.9,1382.8,1393,1501.5,1367.9,1531.8,1356.4,1680.1,1715.8,1729.4,1801,1712.3,1842.3,1690.5,1760.4,1745.7,1787.1,1762.2,1436,1634.6,1558.5,1020.2,1736.7,1071.8,1034,1794,1517.3,1529.7,1527.4,1608.8,1494.3,1514.4,1240.4,1311.5,1254.9,1271.9,1466.2,1676.3,1757.9,1740.6,1311.6,1366.1,1480.7,1468,1445.3,1593.4,1468.5,1207,1510,1491.6,1623.2,1466.9,1503.8,1338.2,1570.5,1433.5,1429.6,1129.9,1102.2,1537.3,1729.4,1745.3,1573.3,1484.4,1780.6,1709,1736,1389.2,1312.8,1686.5,1278.5,1335.8,1228.1,1966.2,1877.2,1313.3,1783.6,1796.2
"119",234800,1763.1,1679.8,1515.9,1264.6,1200.1,1430.7,1330.3,1340.4,1184.5,1902.6,1667.7,1192.6,1204.5,1466.6,1223.1,1273.1,1524.3,1340,1538.8,1249,1560.7,1328.6,1250.5,1263.1,1294.2,1544.9,1763.3,1622.9,1787.6,1281.4,1287.3,1230.4,1497.2,1645,1507,1504,1514.2,1287.5,1423.1,1828.1,1562.2,1631.7,1289.4,1373.1,1722,1337.5,1291.2,1339.2,1257.8,1224.7,1328.8,1193.5,1758.7,1452.2,1358.5,1997.4,1708.9,1841.8,1858.3,1507.7,1475,1399.7,1575.2,1806.2,1549.4,1449.5,1175.9,1239.3,1278.8,1385.3,1337.9,1425.5,1717.7,1422.5,1149.3,1504.3,1195.6,1672.9,1670.1,1508.8,1567.2,1628.3,1426.2,1519.7,1512.9,1273.1,1394.7,1672.6,1459.6,1675.5,1774.9,1805,1514.3,1320.2,1645,1616.3,1527.7,1446.1,1441.5,1640,1814.7,1885,1299.6,1273.4,1469.1,1442.5,1565.9,1537.6,1315,1230.6,1538,1624.6,1643.8,1648.2,1534.4,1513.1,1526.4,1563.5,1335.7,1808,1808,1623.8,1606.4,1418.9,1827.6,1488,1215.7,1816.8,1273,1958.7,1466.8,1398.8,1529.3,1650.5,1377,1776.5,1489.3,1277.3,1477.4,1549.4,1042.1,927.5,1544.6,1460.2,1441.6,1436.5,1450.3,1403.9,1536.4,1380.1,1762.8,1673.4,1745.3,1756.1,1710.2,1760.3,1798.8,1790.6,1705.1,1786.3,1742,1508,1608.4,1510.3,1033.6,1742.8,1086.2,1032.5,1917.5,1559.7,1552.9,1562.7,1609.3,1567,1490.7,1308.4,1270.1,1249.1,1311.4,1437.6,1716.2,1793.6,1796.6,1346.7,1303,1411,1498.5,1382.9,1577,1573.6,1265.8,1553.6,1525.5,1574.6,1438.2,1459.8,1355,1632.7,1369.5,1425.8,1119.5,1113.2,1491.2,1713.8,1716.7,1541.6,1415.2,1731.5,1770.4,1655.5,1406.5,1336.2,1641.9,1304.5,1304.8,1206.8,1890.1,1843.7,1321.7,1800.8,1817.2
"120",236800,1612.8,1667.1,1604.3,1286.5,1212.2,1452.5,1344.2,1346.7,1179.4,1934.8,1708.7,1261.5,1232.5,1410,1197.4,1187.8,1522.3,1369.4,1518.6,1270.3,1470.7,1274.1,1295.1,1280.6,1257.4,1566,1731.4,1656.8,1806.4,1257.4,1287,1257.2,1492.2,1649.2,1547,1497.1,1603.1,1399.1,1438.1,1932.4,1574.7,1544.4,1322.9,1363.2,1703.2,1359.2,1241.9,1432.3,1238.3,1181.3,1320,1254.9,1740,1509.1,1377.3,1980.3,1781.7,1821.6,1834.1,1539,1422.4,1355.2,1586,1722.1,1589.4,1409.2,1179.4,1244,1294.4,1394.6,1257.4,1399.4,1756.5,1333.9,1092.8,1543.4,1259,1645.5,1703.9,1519.3,1579.9,1628.7,1457.4,1500.6,1539.5,1290.1,1422.6,1735.7,1499.2,1636.3,1799,1794.5,1507.3,1334.7,1589.9,1584.2,1641.6,1403.3,1447.5,1541.5,1815,1837.2,1269.4,1284.9,1441.3,1403.6,1618.7,1521.8,1305.8,1259.6,1538.7,1633.4,1702.4,1642.5,1503.9,1505.3,1462.3,1480.7,1358.5,1894.4,1745.9,1715.5,1630.2,1441,1800.5,1401.4,1234.4,1815.9,1367.4,1902.5,1452.8,1336.3,1537.3,1640.8,1412.3,1752.4,1541.6,1322.1,1529.1,1501.5,1038.6,893.8,1479.2,1455.8,1499.4,1494.1,1416,1393.6,1522.9,1318.1,1685.5,1745.5,1756.8,1799.4,1699.3,1835.1,1762,1743.8,1715.5,1811.6,1772.8,1510.7,1597.5,1589.7,1010.2,1718.3,1074,1073.3,1867.8,1527.9,1561.9,1473.9,1605.3,1469.9,1441.4,1312.5,1268.1,1223.9,1265.2,1436.2,1677.9,1833.4,1800.5,1338.2,1324,1435.7,1445.1,1423.3,1624.5,1526.5,1174.2,1535.5,1513.7,1577.6,1477.2,1509.5,1357.2,1672.2,1465.8,1419.1,1119.9,1162.1,1459.1,1766.8,1704.8,1626.6,1386.4,1728.9,1750.5,1653.5,1392.5,1345.4,1643,1312.1,1318.1,1238.5,1894.8,1852.7,1266.1,1744.2,1798.1
"121",238800,1607,1699.4,1573.5,1289,1209.2,1352.8,1343.7,1369.9,1217.7,1902.2,1610.2,1178.9,1207.3,1441.6,1226,1225.2,1496.2,1365.5,1569.8,1238,1522.1,1269.9,1278.1,1259.6,1351,1481.2,1744.6,1665.3,1783.3,1312.3,1308.5,1235.2,1479.3,1659.6,1530.4,1500.3,1526.8,1375.3,1394.6,1886.3,1578.3,1557.1,1316,1407.1,1709.3,1320.2,1270.3,1374,1275.5,1231.7,1405.1,1253.7,1725.7,1430,1380.5,1979.9,1729,1820.8,1916.8,1493.7,1435.2,1290.9,1585.4,1838.3,1540.8,1484.3,1232.4,1259.5,1237.6,1347.4,1293.4,1479.1,1720.5,1362,1110,1523.5,1251.3,1666.2,1634.3,1568.7,1572.1,1643.5,1458.4,1529.7,1508.7,1259.3,1422.2,1663.4,1465.9,1705.9,1683.6,1739.8,1472.6,1422.5,1599.5,1621.2,1543.5,1415.7,1500.2,1549.3,1841.9,1816.7,1269.2,1314.9,1413.3,1368.5,1555.2,1541.5,1303.9,1233,1553.7,1672.5,1666.8,1681.2,1553.5,1583.4,1495.8,1482,1319.3,1822.5,1791.3,1649.3,1569.3,1435.7,1793.5,1458.5,1195.5,1766.2,1335,1907.5,1433.1,1394.1,1549.8,1672.9,1334.6,1813.8,1507.6,1427,1554.3,1606.1,1055.2,912,1508.2,1528.1,1415,1449.2,1402.4,1363.2,1527.5,1345.3,1750.6,1681.1,1770.3,1793.8,1657.9,1796.3,1735.7,1722.8,1725.3,1716.7,1687.3,1522,1653.5,1551.7,1017.6,1797.8,1116.5,1050.1,1864.9,1504.1,1569.1,1574.1,1682.4,1477.4,1502.9,1291.7,1298.9,1260.3,1301.2,1436.2,1704.1,1831.3,1830.1,1346.2,1360,1401,1386.6,1502.6,1596,1585.1,1133.1,1462.7,1485.9,1568.6,1449.8,1493.3,1290.8,1646.3,1385.9,1479.1,1149.4,1137.4,1484.9,1678.3,1770.9,1499.8,1405.4,1718.8,1727.4,1708,1417.4,1409,1724.2,1280.9,1351.9,1223.9,1907.8,1872.3,1340,1769.7,1784.6
"122",240800,1671.2,1697.8,1552,1317.2,1198.3,1422,1307.2,1361.2,1260.8,1904.4,1671,1189.3,1245.7,1437.1,1200.3,1206.3,1507.7,1335.9,1493.5,1242.8,1528.9,1308.2,1266.9,1237.3,1279.6,1553.4,1747,1605.3,1774.7,1240.9,1324.8,1195.1,1537.5,1612,1549.8,1528.9,1643.4,1311.1,1385.8,1808.7,1532.1,1564.1,1243.1,1398.2,1675.7,1342.1,1247.4,1309.8,1263.2,1251.7,1347.8,1259.9,1712.8,1555.3,1368.1,1941.5,1723,1840.1,1906.9,1515.7,1489,1348.8,1573.3,1794,1597.1,1424.9,1194.5,1308.3,1301.1,1378.4,1319.5,1410.4,1651.2,1449.6,1174.6,1560.7,1308,1687.4,1701.3,1517.4,1625,1598.3,1453.9,1537.7,1522.5,1291.6,1451.5,1687.2,1495.4,1692.4,1810.4,1756.9,1481,1328.4,1592.5,1622.3,1619.2,1463.2,1469.7,1579.6,1848.8,1866.4,1249.7,1327.7,1434.7,1470.1,1549.9,1552.9,1308,1175.9,1564.9,1739.2,1674.5,1570.5,1535.6,1561.5,1550.3,1548.7,1365.3,1831.5,1777.8,1630.1,1625.4,1413.8,1821.1,1406.3,1210.1,1834.6,1293.3,1886.7,1443.6,1388,1485.5,1676.8,1365.1,1817.8,1588.8,1355,1471.1,1496.6,1026.6,925.5,1506.7,1432.1,1423.5,1454.8,1406.3,1422.4,1555.6,1317.2,1707,1681,1783.6,1829.2,1697.8,1821.5,1790,1737.7,1742.9,1777,1722.5,1531.1,1559.2,1613.9,985.3,1786.3,1027,1055.9,1793.1,1550.5,1550.4,1535.2,1608.9,1519.1,1452.2,1262,1293.7,1279.1,1232.6,1378.1,1722.8,1888.9,1768.8,1343.8,1342.2,1396.1,1470.2,1444.2,1576.4,1504.1,1129.2,1602.5,1455.3,1586.3,1465.5,1479.1,1313.6,1630.6,1363.9,1459.7,1150.5,1116.6,1455.4,1702.9,1693.1,1553.3,1419.2,1744.6,1753.1,1729.4,1387.6,1304.2,1696.7,1300,1371.8,1199.8,1922.2,1803,1294.8,1743.6,1799.2
"123",242800,1614.1,1713.6,1536.7,1309.5,1282.2,1431.2,1310.9,1349.9,1254.6,1963,1696.6,1219.5,1247.5,1471.7,1253.1,1255.8,1460,1377.8,1495.2,1296.2,1506,1211.1,1280.4,1283.6,1310.7,1521.1,1720.1,1700.8,1812.2,1296.2,1323.1,1252.5,1440.8,1671,1502.8,1435.5,1554.4,1303.6,1402.1,1854.7,1550.9,1547.4,1263,1330.4,1714.2,1357.1,1279.7,1355.3,1158.1,1240.6,1422.4,1185.7,1781.6,1417.4,1394.9,2017.2,1798.1,1844.6,1822.6,1515.3,1447.8,1386.7,1613.7,1788.3,1599.8,1455.1,1214.2,1265.9,1320.8,1358.8,1354.6,1408.6,1671.3,1414.3,1147.9,1525.6,1249.6,1624.9,1629.7,1510,1628,1678.8,1490.4,1537.6,1501.9,1294.2,1427.5,1688.5,1510.2,1699.2,1785.3,1787.1,1540.1,1342.3,1646,1581.2,1625.1,1420.5,1466.6,1588.5,1814.1,1867.2,1238.8,1292.3,1414.3,1473.6,1574.5,1581.8,1273.1,1242.7,1490.1,1691.4,1585.3,1658.7,1523,1539.9,1527.8,1518.2,1291.5,1888.4,1778,1704.4,1574.1,1412.8,1842.8,1488.5,1169.6,1859.8,1287.6,1929.5,1408.1,1360.7,1574.5,1599.1,1376.6,1764.5,1450.1,1372.4,1552.9,1509.2,1014.7,984.9,1501.3,1445.6,1410,1418.9,1471.5,1380.3,1559.8,1355.9,1716.4,1721.9,1760.6,1801.7,1772.4,1743.9,1777.5,1775.7,1698.1,1752.5,1693.7,1523.4,1592.1,1542.7,974.3,1729.9,1031.7,1028,1835.1,1538,1552.7,1511.4,1594.3,1476.5,1439.7,1322,1254.9,1309.6,1280.4,1492.8,1741.6,1828.5,1771.6,1306.8,1319.4,1390.8,1401.9,1458.9,1538.7,1513.3,1189.5,1523.5,1529.4,1580.1,1443.3,1458.1,1376.3,1624.7,1334.8,1422.3,1094.3,1152.8,1461.8,1743.8,1710.4,1607.3,1430.6,1799.4,1690.8,1655.8,1461.1,1299.7,1687,1372.3,1349.4,1234,1901.5,1833,1331.7,1745.5,1750.7
"124",244800,1636.3,1625.7,1561.3,1246.5,1251,1373.1,1247.1,1328.6,1186.4,1926.5,1695.1,1207.8,1267.5,1438.7,1185.8,1193.3,1494.8,1395.8,1572.2,1257,1502.6,1290.2,1249.8,1229.8,1326.7,1543.3,1770.3,1676.6,1805.1,1258.7,1335.8,1283.4,1526,1637.7,1520.4,1483.6,1633.2,1346.6,1345.6,1817.6,1514.5,1551.8,1193.5,1403.8,1733.6,1362,1245.5,1252.6,1286.6,1276.7,1357.4,1259.1,1712.8,1494.5,1366.9,1995.2,1788.2,1860.2,1834.6,1512.4,1439.1,1301.3,1605,1794.9,1623.8,1457.4,1208.8,1260,1279.4,1386,1278.6,1417.5,1689.7,1470.7,1164.5,1590.6,1295.3,1665,1700.3,1568.3,1594.4,1650.6,1528.7,1504.2,1570.8,1224,1449.2,1663.2,1498.7,1646.1,1752.6,1769.3,1518.3,1337.3,1577.3,1592.8,1618.6,1424.6,1460.7,1546.7,1785.6,1822.6,1272.4,1330.5,1462.1,1456.3,1505.8,1505.7,1290.4,1283.3,1543.1,1676.8,1681.8,1660.8,1569.1,1530.1,1503.5,1547.2,1387.7,1903.9,1844.4,1628.1,1619,1371.6,1854.5,1488.1,1221.8,1810.5,1235.9,1941.2,1452.2,1336.2,1507.9,1624.9,1303.3,1842,1505.4,1413.2,1475.3,1572.8,1065.5,928.1,1437.3,1498.6,1419.3,1431.5,1387.6,1357.4,1461.6,1338,1727.5,1741.1,1779.1,1732.9,1713.3,1796.2,1756.5,1731.8,1685.4,1838,1722,1532.3,1568.9,1556.6,956.1,1711.2,1094.4,1097.9,1878.2,1517.5,1537.1,1514.8,1554.7,1467.6,1520.7,1359,1269.2,1319.1,1247.6,1410.1,1705.5,1810,1807.7,1314.8,1365.1,1455.9,1445.5,1457.9,1567.7,1535,1254.6,1491.2,1458.1,1599.4,1411.9,1475.8,1302.5,1572.7,1391.6,1513.6,1104.8,1119.3,1454.7,1692.7,1751.7,1572,1467.4,1718.8,1754.1,1688.6,1469.2,1304.5,1679.5,1313.5,1305,1244.5,1878.5,1893.6,1298.4,1810.2,1814.1
"125",246800,1652.8,1659.5,1545.4,1321.2,1219.5,1362.1,1335.7,1361,1146.2,1920.9,1694.1,1270.2,1220.9,1434.6,1231.3,1221.7,1534.2,1344.9,1546,1255.7,1545.4,1292.1,1259,1268.6,1259.5,1530.8,1822,1778.4,1778.7,1233,1290.8,1299,1457.6,1656.6,1566.7,1481.9,1505.7,1327.5,1366.5,1837.2,1557.2,1537.9,1314.9,1353.3,1693.9,1330.1,1301.8,1290.6,1229.3,1238.5,1307.3,1289.8,1750.1,1510.1,1337,1954.6,1673.5,1883.5,1794.3,1547.8,1414.3,1421.4,1561.8,1894.1,1577.9,1424,1246.8,1306.4,1320.4,1410.5,1311.4,1442.2,1740.8,1412.3,1203.1,1612.1,1264.8,1651.9,1638.4,1492.2,1579.6,1661.2,1469.2,1469,1577.3,1306.3,1457.4,1687.6,1532.7,1713,1797.7,1740.5,1527.8,1380.7,1646.2,1598.1,1551.9,1365.3,1524.8,1566.4,1823.1,1792.6,1268.2,1283.3,1447.9,1405.7,1584.8,1564.3,1341.6,1185.8,1527.6,1728.8,1675.7,1646.2,1531.1,1543.1,1540,1546.3,1378.7,1907.5,1826.4,1652.9,1597.4,1428.9,1856.7,1493.4,1147.2,1841.1,1263.3,1836.8,1431.5,1367.7,1553.3,1632.6,1369.8,1814.4,1544.3,1369.9,1490.8,1505.4,997.7,939,1470.2,1497,1459.4,1410.4,1425.1,1396.7,1578.6,1368.6,1683.1,1724.8,1698.1,1721.3,1641,1752.6,1781.1,1746,1717.6,1751.3,1730.9,1482.9,1548.3,1540.8,1001.8,1760.1,1002,994.9,1776.2,1551.1,1562,1550.5,1549.7,1503.7,1456.1,1249.7,1251.3,1265.6,1290.8,1369.5,1726.4,1845,1769.9,1365.7,1367.7,1443.5,1480.4,1459.4,1604.6,1566,1226.4,1497.5,1548.8,1579.3,1444,1508.8,1299.7,1655,1440.3,1454.4,1176.5,1100.8,1470.7,1703.5,1738.2,1463.9,1453.3,1735.9,1736.4,1655.2,1457.3,1314.1,1697.6,1338.9,1321.2,1202.1,1850.6,1844.8,1312.8,1716.1,1753.8
