"","Name","Academic","EloScore","EloRank","Species","Group","Subgroup","PredatorPrimates","Predator","Dangerous","Interet"
"1007","Libellula_quadrimaculata","Other",1535.2,144,"Libellula_quadrimaculata","Insect","Odonata","No","Yes","No","Others"
"1008","Conolophus_pallidus","PhD and more",1613.5,144,"Conolophus_pallidus","Squamata","Lizard","No","No","No","Others"
"1009","Thomisus_onustus","High school + Middle school",1583.6,145,"Thomisus_onustus","Spider","Spider","No","Yes","No","Spider"
"1010","Otocolobus_manul","High school diploma",1562.9,145,"Otocolobus_manul","Mammal","Felidae","No","Yes","No","Felidae"
"1011","Vicugna_pacos","Kindergarten + Primary school",1552.3,145,"Vicugna_pacos","Mammal","Ungulate","No","No","No","Others"
"1012","Sus_scrofa","Master's degree",1578.6,145,"Sus_scrofa","Mammal","Ungulate","No","No","Yes","Others"
"1013","Sarcophilus_harrisii","One/two/three-year technical/university degree",1575,145,"Sarcophilus_harrisii","Mammal","Marsupial","No","Yes","No","Others"
"1014","Macaca_fuscata","Other",1551,145,"Macaca_fuscata","Mammal","Primate","No","Yes","No","Primate"
"1015","Thomisus_onustus","PhD and more",1600.6,145,"Thomisus_onustus","Spider","Spider","No","Yes","No","Spider"
"1016","Thalassarche_cauta","High school + Middle school",1564.7,146,"Thalassarche_cauta","Bird","Bird (not Raptor)","No","No","No","Others"
"1017","Helarctos_malayanus","High school diploma",1577.9,146,"Helarctos_malayanus","Mammal","Ursus","No","No","No","Ursus"
"1018","Lynx_rufus2","Kindergarten + Primary school",1541.9,146,"Lynx_rufus","Mammal","Felidae","No","Yes","No","Felidae"
"1019","Iguana_iguana","Master's degree",1502.9,146,"Iguana_iguana","Squamata","Lizard","No","No","No","Others"
"1020","Acryllium_vulturinum","One/two/three-year technical/university degree",1548.5,146,"Acryllium_vulturinum","Bird","Bird (not Raptor)","No","No","No","Others"
"1021","Panthera_tigris2","Other",1527.4,146,"Panthera_tigris","Mammal","Felidae","Yes","No","Yes","Felidae"
"1022","Gulo_gulo2","PhD and more",1532.8,146,"Gulo_gulo","Mammal","Mustelidae","No","Yes","No","Others"
"1023","Mandrillus_sphinx","High school + Middle school",1565.5,147,"Mandrillus_sphinx","Mammal","Primate","No","No","Yes","Primate"
"1024","Bison_bonasus2","High school diploma",1604.5,147,"Bison_bonasus","Mammal","Ungulate","No","No","No","Others"
"1025","Lynx_rufus","Kindergarten + Primary school",1543.6,147,"Lynx_rufus","Mammal","Felidae","No","Yes","No","Felidae"
"1026","Cryptoprocto _ferox","Master's degree",1517.9,147,"Cryptoprocto_ferox","Mammal","Felidae","Yes","No","No","Felidae"
"1027","Panthera_pardus2","One/two/three-year technical/university degree",1617.3,147,"Panthera_pardus","Mammal","Felidae","Yes","No","Yes","Felidae"
"1028","Pan_paniscus","Other",1543.1,147,"Pan_panisucs","Mammal","Primate","No","Yes","No","Primate"
"1029","Sarcophilus_harrisii","PhD and more",1615.8,147,"Sarcophilus_harrisii","Mammal","Marsupial","No","Yes","No","Others"
"1030","Ursus_thibetanus","High school + Middle school",1594.3,148,"Ursus_thibetanus","Mammal","Ursus","No","Yes","Yes","Ursus"
"1031","Canis_lupus","High school diploma",1619,148,"Canis_lupus_","Mammal","Canidae","Yes","Yes","Yes","Canidae"
"1032","Rhyticeros_cassidix","Kindergarten + Primary school",1545.6,148,"Rhyticeros_cassidix","Bird","Bird (not Raptor)","No","No","No","Others"
"1033","Gyps_rueppelli","Master's degree",1569.6,148,"Gyps_rueppelli","Bird","Raptor","No","No","No","Raptor"
"1034","Buteo_galapagoensis","One/two/three-year technical/university degree",1514.3,148,"Buteo_galapagoensis","Bird","Raptor","No","Yes","No","Raptor"
"1035","Sarcophilus_harrisii","Other",1565.3,148,"Sarcophilus_harrisii","Mammal","Marsupial","No","Yes","No","Others"
"1036","Intellagama_lesueurii","PhD and more",1566,148,"Intellagama_lesueurii","Squamata","Lizard","No","Yes","No","Others"
"1037","Gymnogyps_californianus","High school + Middle school",1555.9,149,"Gymnogyps_californianus","Bird","Raptor","No","No","No","Raptor"
"1038","Aquila_chrysaetos","High school diploma",1568.5,149,"Aquila_chrysaetos","Bird","Raptor","No","No","No","Raptor"
"1039","Papio_hamadryas","Kindergarten + Primary school",1531.4,149,"Papio_hamadryas","Mammal","Primate","No","No","No","Primate"
"1040","Gorilla_Gorilla_Beringei","Master's degree",1635.6,149,"Gorilla_Gorilla_Beringei","Mammal","Primate","No","No","Yes","Primate"
"1041","Cairina_moschata","One/two/three-year technical/university degree",1598.9,149,"Cairina_moschata","Bird","Bird (not Raptor)","No","Yes","No","Others"
"1042","Gorilla_Gorilla_Beringei","Other",1557.8,149,"Gorilla_Gorilla_Beringei","Mammal","Primate","No","No","Yes","Primate"
"1043","Gymnogyps_californianus","PhD and more",1603.6,149,"Gymnogyps_californianus","Bird","Raptor","No","No","No","Raptor"
"1044","Leptoptilos_crumenifer","High school + Middle school",1568.4,150,"Leptoptilos_crumenifer","Bird","Bird (not Raptor)","No","No","No","Others"
"1045","Heterocephalus_glaber","High school diploma",1581.2,150,"Heterocephalus_glaber","Mammal","Rodent","No","No","No","Others"
"1046","Callithrix_argentata","Kindergarten + Primary school",1550.8,150,"Callithrix_argentata","Mammal","Primate","No","No","No","Primate"
"1047","Sarcophilus_harrisii","Master's degree",1608.8,150,"Sarcophilus_harrisii","Mammal","Marsupial","No","Yes","No","Others"
"1048","Gorilla_gorilla_gorilla","One/two/three-year technical/university degree",1652.2,150,"Gorilla_Gorilla_Gorilla","Mammal","Primate","No","No","Yes","Primate"
"1049","Buprestidae","Other",1542.9,150,"Buprestidae","Insect","Coleoptera","No","No","No","Others"
"1050","Pardofelis_temminckii","PhD and more",1635.2,150,"Pardofelis_temminckii","Mammal","Felidae","Yes","Yes","No","Felidae"
"1051","Macronectes_halli","High school + Middle school",1561.6,151,"Macronectes_halli","Bird","Bird (not Raptor)","No","No","No","Others"
"1052","Papillon","High school diploma",1586.5,151,"Papillon","Insect","Lepidoptera","No","No","No","Others"
"1053","Buprestidae","Kindergarten + Primary school",1530.6,151,"Buprestidae","Insect","Coleoptera","No","No","No","Others"
"1054","Pithecia pithecia2","Master's degree",1566.8,151,"Pithecia_pithecia","Mammal","Primate","No","No","No","Primate"
"1055","Pan_troglodytes","One/two/three-year technical/university degree",1633,151,"Pan_troglodytes","Mammal","Primate","Yes","No","Yes","Primate"
"1056","Malayopython_reticulatus","Other",1567,151,"Malayopython_reticulatus","Squamata","Snake","Yes","Yes","Yes","Snake"
"1057","Ateles_hybridus","PhD and more",1588,151,"Ateles_hybridus","Mammal","Primate","No","No","No","Primate"
"1058","Lycaon_pictus2","High school + Middle school",1610.6,152,"Lycaon_pictus","Mammal","Canidae","Yes","Yes","Yes","Canidae"
"1059","Lynx_rufus2","High school diploma",1618.1,152,"Lynx_rufus","Mammal","Felidae","No","Yes","No","Felidae"
"1060","Choloepus_didactylus2","Kindergarten + Primary school",1564.6,152,"Choloepus_didactylus","Mammal","Xenarthra","No","No","No","Others"
"1061","Tockus_flavirostris","Master's degree",1544.3,152,"Tockus_flavirostris","Bird","Bird (not Raptor)","No","No","No","Others"
"1062","Plathyrrhinus_fusciventris","One/two/three-year technical/university degree",1580.3,152,"Platyrrhinus_fusciventris","Mammal","Chiroptera","No","No","No","Others"
"1063","Gulo_gulo","Other",1557.3,152,"Gulo_gulo","Mammal","Mustelidae","No","Yes","No","Others"
"1064","Cryptoprocto _ferox","PhD and more",1598.5,152,"Cryptoprocto_ferox","Mammal","Felidae","Yes","No","No","Felidae"
"1065","Numida_meleagris","High school + Middle school",1629.6,153,"Numida_meleagris","Bird","Bird (not Raptor)","No","No","No","Others"
"1066","Panthera_leo2","High school diploma",1586.4,153,"Panthera_leo","Mammal","Felidae","Yes","No","Yes","Felidae"
"1067","Aquila_chrysaetos","Kindergarten + Primary school",1552.5,153,"Aquila_chrysaetos","Bird","Raptor","No","No","No","Raptor"
"1068","Podarcis_muralis","Master's degree",1559.8,153,"Podarcis_muralis","Squamata","Lizard","No","Yes","No","Others"
"1069","Hemicentetes_semispinosus","One/two/three-year technical/university degree",1563.1,153,"Hemicentetes_semispinosus","Mammal","Tenrecidae","No","No","No","Others"
"1070","Crocuta_crocuta","Other",1566.6,153,"Crocuta_crocuta","Mammal","Hyenidae","Yes","No","Yes","Hyenidae"
"1071","Pithecia pithecia2","PhD and more",1594.1,153,"Pithecia_pithecia","Mammal","Primate","No","No","No","Primate"
"1072","Hemicentetes_semispinosus","High school + Middle school",1560.8,154,"Hemicentetes_semispinosus","Mammal","Tenrecidae","No","No","No","Others"
"1073","Calliphora_vomitoria","High school diploma",1638.6,154,"Calliphora_vomitoria","Insect","Diptera","No","No","No","Others"
"1074","Varecia_rubra","Kindergarten + Primary school",1544.5,154,"Varecia_rubra","Mammal","Primate","No","No","No","Primate"
"1075","Acinonyx_jubatus","Master's degree",1609.3,154,"Acinonyx_jubatus","Mammal","Felidae","Yes","Yes","Yes","Felidae"
"1076","Daubentonia_madagascariensis","One/two/three-year technical/university degree",1594.8,154,"Daubentonia_madagascariensis","Mammal","Primate","No","No","No","Primate"
"1077","Pogona_vitticeps","Other",1614.6,154,"Pogona_vitticeps","Squamata","Lizard","No","Yes","No","Others"
"1078","Canis_lupus_familiaris","PhD and more",1664.6,154,"Canis_lupus_familiaris","Mammal","Canidae","No","Yes","Yes","Canidae"
"1079","Bison_bonasus","High school + Middle school",1621.1,155,"Bison_bonasus","Mammal","Ungulate","No","No","No","Others"
"1080","Python_bivittatus","High school diploma",1631.5,155,"Python_bivittatus","Squamata","Snake","Yes","Yes","Yes","Snake"
"1081","Panthera_pardus","Kindergarten + Primary school",1559.9,155,"Panthera_pardus","Mammal","Felidae","Yes","No","Yes","Felidae"
"1082","Lycaon_pictus","Master's degree",1655.6,155,"Lycaon_pictus","Mammal","Canidae","Yes","Yes","Yes","Canidae"
"1083","Desmodus_rotondus","One/two/three-year technical/university degree",1521.7,155,"Desmodus_rotundus","Mammal","Chiroptera","No","Yes","No","Others"
"1084","Thomisus_onustus","Other",1590.6,155,"Thomisus_onustus","Spider","Spider","No","Yes","No","Spider"
"1085","Loxodonta_africana","PhD and more",1594.8,155,"Loxodonta_africana","Mammal","Ungulate","No","No","Yes","Others"
"1086","Artibeus_planirostris","High school + Middle school",1561.9,156,"Artibeus_planirostris","Mammal","Chiroptera","No","No","No","Others"
"1087","Intellagama_lesueurii","High school diploma",1574.6,156,"Intellagama_lesueurii","Squamata","Lizard","No","Yes","No","Others"
"1088","Harpia_Harpyja","Kindergarten + Primary school",1553.2,156,"Harpia_Harpyja","Bird","Raptor","Yes","No","No","Raptor"
"1089","Daubentonia_madagascariensis","Master's degree",1634.1,156,"Daubentonia_madagascariensis","Mammal","Primate","No","No","No","Primate"
"1090","Balaeniceps_rex","One/two/three-year technical/university degree",1642.8,156,"Balaeniceps_rex","Bird","Bird (not Raptor)","No","No","No","Others"
"1091","Gorilla_gorilla_gorilla","Other",1604.1,156,"Gorilla_Gorilla_Gorilla","Mammal","Primate","No","No","Yes","Primate"
"1092","Malpolon_monspessulanus","PhD and more",1639.1,156,"Malpolon_monspessulanus","Squamata","Snake","No","Yes","No","Snake"
"1093","Puma_concolor","High school + Middle school",1582.3,157,"Puma_concolor","Mammal","Felidae","Yes","No","Yes","Felidae"
"1094","Hyles_euphorbiae","High school diploma",1609.1,157,"Hyles_euphorbiae","Insect","Lepidoptera","No","No","No","Others"
"1095","Rhinopithecus_roxellana","Kindergarten + Primary school",1578.2,157,"Rhinopithecus_roxellana","Mammal","Primate","No","No","No","Primate"
"1096","Bison_bonasus2","Master's degree",1687.1,157,"Bison_bonasus","Mammal","Ungulate","No","No","No","Others"
"1097","Podarcis_muralis","One/two/three-year technical/university degree",1620.1,157,"Podarcis_muralis","Squamata","Lizard","No","Yes","No","Others"
"1098","Pan_troglodytes2","Other",1607.8,157,"Pan_troglodytes","Mammal","Primate","Yes","No","Yes","Primate"
"1099","Leptoptilos_crumenifer","PhD and more",1639.8,157,"Leptoptilos_crumenifer","Bird","Bird (not Raptor)","No","No","No","Others"
"1100","Phacochoerus_africanus","High school + Middle school",1604.4,158,"Phacochoerus_africanus","Mammal","Ungulate","No","No","No","Others"
"1101","Macronectes_halli","High school diploma",1657.4,158,"Macronectes_halli","Bird","Bird (not Raptor)","No","No","No","Others"
"1102","Podarcis_muralis","Kindergarten + Primary school",1553.9,158,"Podarcis_muralis","Squamata","Lizard","No","Yes","No","Others"
"1103","Vespula_germanica","Master's degree",1628.2,158,"Vespula_germanica","Insect","Hymenoptera","No","Yes","Yes","Others"
"1104","Gymnogyps_californianus","One/two/three-year technical/university degree",1612.5,158,"Gymnogyps_californianus","Bird","Raptor","No","No","No","Raptor"
"1105","Gypaetus_barbatus","Other",1590.9,158,"Gypaetus_barbatus","Bird","Raptor","No","Yes","No","Raptor"
"1106","Corvus","PhD and more",1625.1,158,"Corvus","Bird","Bird (not Raptor)","No","No","No","Others"
"1107","Dendroaspis_angusticeps","High school + Middle school",1597.5,159,"Dendroaspis_angusticeps","Squamata","Snake","No","Yes","Yes","Snake"
"1108","Amblyrhynchus_cristatus","High school diploma",1583.8,159,"Amblyrhynchus_cristatus","Squamata","Lizard","No","No","No","Others"
"1109","Iguana_iguana","Kindergarten + Primary school",1549.4,159,"Iguana_iguana","Squamata","Lizard","No","No","No","Others"
"1110","Lynx_rufus2","Master's degree",1583.7,159,"Lynx_rufus","Mammal","Felidae","No","Yes","No","Felidae"
"1111","Iguana_iguana","One/two/three-year technical/university degree",1601.3,159,"Iguana_iguana","Squamata","Lizard","No","No","No","Others"
"1112","Intellagama_lesueurii","Other",1582.5,159,"Intellagama_lesueurii","Squamata","Lizard","No","Yes","No","Others"
"1113","Macaca_fuscata","PhD and more",1682.6,159,"Macaca_fuscata","Mammal","Primate","No","Yes","No","Primate"
"1114","Cynictis_penicillata","High school + Middle school",1596,160,"Cynictis_penicillata","Mammal","Mongoose","No","Yes","No","Others"
"1115","Mandrillus_sphinx","High school diploma",1690.5,160,"Mandrillus_sphinx","Mammal","Primate","No","No","Yes","Primate"
"1116","Calliphora_vomitoria","Kindergarten + Primary school",1559.3,160,"Calliphora_vomitoria","Insect","Diptera","No","No","No","Others"
"1117","Geronticus_eremita","Master's degree",1664.3,160,"Geronticus_eremita","Bird","Bird (not Raptor)","No","Yes","No","Others"
"1118","Gulo_gulo2","One/two/three-year technical/university degree",1541,160,"Gulo_gulo","Mammal","Mustelidae","No","Yes","No","Others"
"1119","Ursus_thibetanus","Other",1579.4,160,"Ursus_thibetanus","Mammal","Ursus","No","Yes","Yes","Ursus"
"1120","Lynx_rufus","PhD and more",1695.4,160,"Lynx_rufus","Mammal","Felidae","No","Yes","No","Felidae"
"1121","Crocuta_crocuta","High school + Middle school",1641.5,161,"Crocuta_crocuta","Mammal","Hyenidae","Yes","No","Yes","Hyenidae"
"1122","Desmodus_rotondus","High school diploma",1605.1,161,"Desmodus_rotundus","Mammal","Chiroptera","No","Yes","No","Others"
"1123","Mandrillus_sphinx2","Kindergarten + Primary school",1562.8,161,"Mandrillus_sphinx","Mammal","Primate","No","No","Yes","Primate"
"1124","Helarctos_malayanus","Master's degree",1650.6,161,"Helarctos_malayanus","Mammal","Ursus","No","No","No","Ursus"
"1125","Panthera_uncia","One/two/three-year technical/university degree",1595.9,161,"Panthera_uncia","Mammal","Felidae","Yes","No","Yes","Felidae"
"1126","Hippopotamus_amphibius","Other",1614.6,161,"Hippopotamus_amphibius","Mammal","Ungulate","No","No","Yes","Others"
"1127","Mandrillus_sphinx2","PhD and more",1662.7,161,"Mandrillus_sphinx","Mammal","Primate","No","No","Yes","Primate"
"1128","Geronticus_eremita","High school + Middle school",1610.4,162,"Geronticus_eremita","Bird","Bird (not Raptor)","No","Yes","No","Others"
"1129","Ursus_maritimus","High school diploma",1612.8,162,"Ursus_maritimus","Mammal","Ursus","Yes","No","Yes","Ursus"
"1130","Nasua_narica","Kindergarten + Primary school",1550.9,162,"Nasua_narica","Mammal","Procyonide","No","No","No","Others"
"1131","Arctocephalus forsteri","Master's degree",1517.7,162,"Arctocephalus_forsteri","Mammal","Sea lion","No","Yes","No","Others"
"1132","Vespula_germanica","One/two/three-year technical/university degree",1605.8,162,"Vespula_germanica","Insect","Hymenoptera","No","Yes","Yes","Others"
"1133","Laticauda_laticaudata","Other",1613.6,162,"Laticauda_laticaudata","Squamata","Snake","No","Yes","No","Snake"
"1134","Crotalus2","PhD and more",1680.1,162,"Crotalus_atrox","Squamata","Snake","No","Yes","Yes","Snake"
"1135","Evarcha_arcuata","High school + Middle school",1620,163,"Evarcha_arcuata","Spider","Spider","No","Yes","No","Spider"
"1136","Spalax","High school diploma",1622,163,"Spalax","Mammal","Rodent","No","No","No","Others"
"1137","Panthera_pardus2","Kindergarten + Primary school",1581.1,163,"Panthera_pardus","Mammal","Felidae","Yes","No","Yes","Felidae"
"1138","Panthera_pardus2","Master's degree",1684.6,163,"Panthera_pardus","Mammal","Felidae","Yes","No","Yes","Felidae"
"1139","Helarctos_malayanus","One/two/three-year technical/university degree",1581.7,163,"Helarctos_malayanus","Mammal","Ursus","No","No","No","Ursus"
